date;GDP_nsp;GDP;Cons_SW_nsp;Cons_SW;Cons_JPT_nsp;Cons_JPT;Inv_SW_nsp;Inv_SW;Inv_JPT_nsp;Inv_JPT;Lab_nsp;Lab;Infl;Wage;FFR;BAASpread;GZSpread
2008-04-01;0.256237242;0.293746733;0.39339728;0.430906771;0.725256271;0.762765762;-1.474842256;-1.437332765;-1.844539681;-1.807030191;0.427031168;0.794910398;0.534461132;-0.377898518;0.521666667;0.777109375;0.824624603
2008-07-01;-0.842421267;-0.768597222;-0.762254181;-0.688430136;-0.259244445;-0.1854204;-2.963294409;-2.889470364;-3.358759746;-3.284935701;-0.520682253;-0.078978978;0.742000436;0.212709781;0.485;0.836119792;1.031926184
2008-10-01;-2.492369089;-2.411685876;-3.064073033;-2.983389821;-2.366889973;-2.286206761;-6.512611061;-6.431927848;-8.672230135;-8.591546923;-2.337255967;-1.814869479;0.312111432;0.687918315;0.126666667;1.401330645;1.908864119
2009-01-01;-1.166370637;-1.298067156;-0.854989703;-0.986686221;-0.909597244;-1.041293762;-9.038880459;-9.170576978;-9.396176738;-9.527873256;-4.789489806;-4.398799837;-0.010528421;-2.611302156;0.045833333;1.369275956;1.589781751
2009-04-01;-0.376533758;-0.370548028;-0.045121124;-0.039135394;0.07117195;0.07715768;-5.115777133;-5.109791403;-5.566562194;-5.560576464;-6.373551229;-5.97687553;-0.145405528;2.612639492;0.045;1.165634921;1.212137046
2009-07-01;0.094691932;0.13492625;1.00141194;1.041646258;0.701389678;0.741623996;-1.067387883;-1.027153564;0.259385132;0.299619451;-7.084703311;-6.647793294;0.105387414;0.469143372;0.039166667;0.785546875;0.837327028
2009-10-01;0.819148349;0.869005263;0.01070333;0.060560244;0.317036581;0.366893495;-0.348452637;-0.298595723;4.021862548;4.071719462;-7.902443188;-7.415676257;0.337545077;0.273780056;0.03;0.715658602;0.689887787
2010-01-01;0.275401218;0.19989184;0.473767891;0.398258512;0.491444326;0.415934947;-0.917553645;-0.993063024;1.166431452;1.090922074;-7.649966895;-7.238709342;0.25162785;-0.886295405;0.033333333;0.642199454;0.601234834
2010-04-01;0.702981925;0.698307934;0.226361019;0.221687028;0.077370399;0.072696408;2.823518654;2.818844663;3.591573927;3.586899936;-7.006290389;-6.599706827;0.46384889;0.589603541;0.048333333;0.671041667;0.628383852
2010-07-01;0.483180479;0.511189945;0.331311971;0.359321437;0.338441075;0.366450541;0.001823837;0.029833303;2.426892562;2.454902028;-6.878431211;-6.443838183;0.290375663;0.107839187;0.046666667;0.748033854;0.661876434
2010-10-01;0.24576135;0.280016015;0.447187678;0.481442343;0.310745544;0.345000209;1.398410752;1.432665417;0.031531792;0.065786458;-7.165186991;-6.696339297;0.560666805;-0.024539605;0.046666667;0.758736559;0.598205831
2011-01-01;-0.299501384;-0.418398316;0.699925306;0.581028373;0.748743182;0.629846249;-0.468283746;-0.587180679;-1.290903821;-1.409800754;-7.127517232;-6.777566471;0.535956675;1.264036255;0.039166667;0.658145161;0.515977338
2011-04-01;0.518215844;0.517716906;0.352828404;0.352329466;0.543858861;0.543359923;1.981993737;1.981494799;1.739028312;1.738529374;-6.849792112;-6.500340289;0.654698683;-1.316905238;0.023333333;0.662142857;0.525250724
2011-07-01;-0.259424969;-0.225910854;0.000833355;0.034347471;0.018323028;0.051837144;3.439289401;3.472803517;0.106972242;0.140486358;-6.829717443;-6.446751504;0.642323114;0.082187784;0.020833333;0.762278646;0.691218395
2011-10-01;0.9192914;0.957998593;0.138361691;0.177068884;-0.02668389;0.012023303;2.371461555;2.410168748;5.389156355;5.427863548;-6.283413815;-5.861740684;0.152086658;-1.502847327;0.018333333;0.801653005;0.733961783
2012-01-01;-0.050379268;0.469306586;0.0301785;0.549864354;-0.062505171;0.457180683;2.120625497;2.640311351;0.987248233;1.506934087;-6.117865718;-5.176506733;0.623161953;1.707092216;0.025833333;0.79;0.651632391
2012-04-01;0.209942657;0.087068255;-0.226660053;-0.349534455;-0.135552104;-0.258426506;1.690079847;1.567205444;1.113385244;0.990510841;-6.29605131;-5.477566727;0.3949099;0.135525775;0.038333333;0.816888021;0.682782252
2012-07-01;-0.110004995;-0.217047342;-0.307621768;-0.414664115;-0.337946465;-0.444988812;-0.199465831;-0.306508178;-0.3505747;-0.457617047;-6.276080336;-5.564638099;0.512159889;-0.43072625;0.035833333;0.808015873;0.639299022
2012-10-01;-0.134278223;-0.240982257;0.249293257;0.142589224;0.145492575;0.038788542;1.171450031;1.064745998;-0.334236799;-0.440940832;-5.948920102;-5.344181898;0.509550171;2.111856608;0.04;0.716571038;0.579269095
2013-01-01;0.611972224;0.520083586;0.204186051;0.112297413;0.054748979;-0.037139659;1.09507183;1.003183193;2.570832923;2.478944285;-6.049734933;-5.536885367;0.398264807;-1.842799557;0.035833333;0.71475;0.543164787
2013-04-01;-0.094825498;-0.11673729;-0.360315258;-0.38222705;-0.309858695;-0.331770488;0.674561782;0.652649989;0.34822641;0.326314617;-6.007828819;-5.516891046;0.288295604;0.434115035;0.029166667;0.712604167;0.526885856
2013-07-01;0.537074245;0.535541277;0.08723362;0.085700651;0.147743408;0.14621044;1.349574736;1.348041767;1.973383659;1.97185069;-6.203132638;-5.713727833;0.478980404;-0.737656562;0.020833333;0.674192708;0.519827748
2013-10-01;0.550083805;0.550231678;0.433387825;0.433535699;0.526436511;0.526584384;1.149559169;1.149707043;0.052726278;0.052874151;-6.398405382;-5.908852704;0.586007009;0.137980728;0.021666667;0.65311828;0.484227963
2014-01-01;-0.494456311;-0.520579696;0.239749413;0.213626028;0.25244377;0.226320385;1.09082746;1.064704075;-0.676977497;-0.703100883;-6.185082743;-5.721653451;0.408851212;1.50424554;0.018333333;0.587814208;0.447224914
2014-04-01;1.126695836;1.11747851;0.79079941;0.781582083;0.629850843;0.620633517;2.23760076;2.228383434;3.218200781;3.208983455;-5.493543546;-5.039331579;0.55703974;-1.002874536;0.023333333;0.549761905;0.413406962
2014-07-01;0.968441653;0.981022395;0.664903168;0.67748391;0.669975773;0.682556516;1.821653175;1.834233917;1.488888993;1.501469735;-5.290065518;-4.82327281;0.428980409;0.242871439;0.0225;0.560117188;0.43610663
2014-10-01;0.315780213;0.328242807;0.673388811;0.685851406;0.668563403;0.681025997;1.03038342;1.042846015;0.642972574;0.655435168;-4.716890044;-4.237634741;0.159554052;0.886905452;0.025;0.616008065;0.522377563
2015-01-01;0.520411853;0.675623596;0.115810308;0.271022052;0.038925046;0.19413679;0.243473629;0.398685372;2.341939479;2.497151222;-4.718947084;-4.084480038;-0.088396097;1.390875396;0.0275;0.632786885;0.538857275
2015-04-01;0.450229923;0.402868759;0.519141016;0.471779852;0.434838396;0.387477232;0.091263673;0.043902509;-0.179931988;-0.227293152;-4.928575225;-4.341469343;0.541637833;0.261203981;0.030833333;0.667239583;0.539439277
2015-07-01;0.107675259;0.08331493;0.516381166;0.492020837;0.565130282;0.540769953;0.364838504;0.340478176;-0.246121352;-0.27048168;-4.82961816;-4.266872606;0.315002981;0.087258771;0.034166667;0.755052083;0.631565646
2015-10-01;-0.095248224;-0.120394322;0.19054684;0.165400742;0.245078501;0.219932403;-0.697793606;-0.722939704;-1.26886155;-1.294007648;-4.53964544;-4.002045985;0.010483029;-0.068910227;0.04;0.807379032;0.647266041
2016-01-01;0.231958912;0.266708555;0.5810482;0.615797843;0.569689762;0.604439405;-0.097040417;-0.062290774;-0.875872367;-0.841122724;-4.288102965;-3.715753866;-0.068636145;0.089043173;0.09;0.848101093;0.753897348
2016-04-01;0.074430023;0.050634719;0.306321947;0.282526642;0.372279903;0.348484598;-0.147267081;-0.171062385;-0.908397942;-0.932193247;-4.487654418;-3.939100624;0.690880219;-0.406543103;0.093333333;0.729127604;0.617201891
2016-07-01;0.276665609;0.273742971;0.441416596;0.438493958;0.382711595;0.379788957;0.372046887;0.369124249;0.059080069;0.056157431;-4.387379003;-3.841747847;0.338467389;0.091593169;0.099166667;0.673072917;0.550988843
2016-10-01;0.360077126;0.355581001;0.31581772;0.311321595;0.37063559;0.366139465;0.452573885;0.44807776;1.50909613;1.504600005;-4.576056999;-4.034921968;0.488657825;0.555690252;0.1125;0.625327869;0.456788772
2017-01-01;0.676893627;0.366307494;0.935149654;0.624563521;0.971290215;0.660704082;1.702437958;1.391851825;-0.009760262;-0.320346395;-4.188215366;-3.957666468;0.506842507;0.456334146;0.175;0.553346774;0.408294816
2017-04-01;0.220410424;0.253525237;0.153852321;0.186967133;0.14087246;0.173987273;0.421187538;0.45430235;0.723462212;0.756577025;-3.553737249;-3.290073539;0.307907871;0.282446615;0.2375;0.558928571;0.398275125
2017-07-01;0.496443798;0.55502518;0.250259387;0.308840769;0.205804376;0.264385759;0.014770499;0.073351881;1.055921355;1.114502737;-3.585875748;-3.263630655;0.49439723;0.784093861;0.288333333;0.52297619;0.390909328
2017-10-01;0.722440535;0.787352363;0.770128766;0.835040594;0.640010378;0.704922207;1.589884203;1.654796032;1.309395279;1.374307108;-3.456897757;-3.069740836;0.670765207;0.665040156;0.300833333;0.474637097;0.361387467
2018-01-01;0.539099079;0.739076598;0.191429883;0.391407402;0.255235759;0.455213278;1.69987022;1.899847738;1.404197133;1.604174652;-3.157608058;-2.570473618;0.586684264;-0.034887786;0.361666667;0.427868852;0.350812776
2018-04-01;0.464611303;0.415501412;0.273619222;0.224509331;0.263915744;0.214805854;0.629985941;0.580876051;-0.130909746;-0.180019637;-2.658703714;-2.120679164;0.85592534;-0.537394304;0.434166667;0.464010417;0.38508713
2018-07-01;0.287038654;0.266770796;0.410928894;0.390661036;0.485570053;0.465302194;0.012230319;-0.00803754;1.263214555;1.242946696;-2.805394253;-2.287637562;0.39675762;0.837363446;0.480833333;0.472380952;0.371938585
2018-10-01;0.081252009;0.067429756;0.022753403;0.00893115;0.075368455;0.061546202;0.198700863;0.18487861;0.369350471;0.355528218;-2.833913964;-2.329979527;0.47440045;-0.035421181;0.555;0.524713115;0.456969503
2019-01-01;0.843954452;0.532492406;0.464633619;0.153171573;0.524593064;0.213131018;1.171253197;0.85979115;0.824672679;0.513210632;-2.5658679;-2.373395509;0.255207629;1.830318294;0.600833333;0.579262295;0.430644785
2019-04-01;0.186625888;0.220736316;0.709456988;0.743567416;0.567645174;0.601755602;-0.487420907;-0.45331048;-0.666240878;-0.632130451;-2.858672221;-2.632089402;0.641426393;-0.297335374;0.599166667;0.564444444;0.424604788
2019-07-01;0.415714873;0.482034803;0.449301518;0.515621448;0.440235218;0.506555148;0.294736846;0.361056776;0.132625389;0.198945318;-2.551678608;-2.25877586;0.347173116;-0.388767686;0.5475;0.555507813;0.431839357
2019-10-01;0.359793936;0.43395183;0.178134651;0.252292545;0.260007082;0.334164976;-0.307670274;-0.23351238;-1.084941398;-1.010783504;-2.569890127;-2.202829484;0.371650367;0.443767451;0.410833333;0.530349462;0.402986115
2020-01-01;-1.122130748;-1.342151822;-1.720933183;-1.940954257;-1.451362357;-1.671383431;-0.295615217;-0.515636291;-2.449926906;-2.66994798;-2.892102935;-2.745063366;0.410841476;1.798674587;0.315;0.63125;0.628009123
2020-04-01;-9.577323013;-9.543759092;-10.11976317;-10.08619925;-11.23936525;-11.20580133;-8.052388018;-8.018824097;-11.20973967;-11.17617575;-15.88577769;-15.7051742;-0.528662075;5.957645433;0.015;0.804761905;0.648408598
2020-07-01;7.016875367;7.081863983;8.394419156;8.459407771;7.391740245;7.45672886;6.27138322;6.336371835;15.54564361;15.61063223;-9.404566349;-9.158974245;0.902691685;-1.461654347;0.023333333;0.665677083;0.506380904
2020-10-01;0.80230383;0.875825179;0.286625913;0.360147262;0.439265512;0.512786861;4.128120996;4.201642346;3.392610826;3.466132176;-6.703321845;-6.384208392;0.486341792;-0.074292822;0.0225;0.608870968;0.427345905
